lat,lon,ttMoho,ttMohostd,dvMoho,dvMohostd,breadthMoho,typeMoho,ttLAB,ttLABstd,ampLAB,ampLABstd,breadthLAB,typeLAB,ttSed,ttSedstd,dvSed,dvSedstd,breadthSed,typeSed
40.75,-118.5,9.41424,0.436474,0.130562,0.072704,1,Ps,10.0159,0.254761,0.0411635,0.00366111,11.8402380407416,Sp,0.285440428516519,0.105267492673591,0.39364745383324,0.328459836384746,0.001,Ps
41,-118.5,9.40112,0.494656,0.12806,0.0676114,1,Ps,10.0877,0.445251,0.0387241,0.00342593,31.8402380407416,Sp,0.271453593717784,0.106647132534297,0.386087703674532,0.330223006728386,0.001,Ps
41.25,-118.5,9.66032,0.553092,0.125417,0.0656138,1,Ps,11.0092,0.413069,0.0426411,0.00267003,19.4598306248569,Sp,0.204954182539615,0.110304721691863,0.356299817448985,0.344446451621478,0.001,Ps
41.5,-118.5,10.0776,0.685351,0.122705,0.0581525,1,Ps,11.0812,0.509012,0.0424807,0.003786,35.9201190203708,Sp,0.166027126705755,0.117755194351079,0.328583749432592,0.328462550526149,0.001,Ps
41.75,-118.5,10.0752,0.748074,0.131143,0.0517558,1,Ps,10.7289,0.287747,0.0374602,0.00484891,46.2098496986343,Sp,0.207309532675725,0.110510344131627,0.377763224041952,0.309504737040665,0.001,Ps
42,-118.5,10.2927,0.812777,0.112224,0.0425405,1,Ps,10.8165,0.0641484,0.0377445,0.00181928,49.7299256151059,Sp,0.268504160000241,0.105807386598202,0.431719074911167,0.284768659546803,0.001,Ps
42.25,-118.5,10.0608,0.620107,0.0827241,0.0392874,1,Ps,10.7636,0.160691,0.0395184,0.00292145,42.4099717708095,Sp,0.33693157491243,0.103605960295385,0.471156078951733,0.267606314260734,0.001,Ps
42.5,-118.5,9.59769,0.568664,0.113543,0.0424862,1,Ps,10.4553,0.224701,0.0456765,0.00248534,39.9099752050353,Sp,0.225292073717537,0.10900405232601,0.33913059207105,0.263942326982737,0.001,Ps
42.75,-118.5,9.02017,0.458623,0.121828,0,1,Ps,10.1352,0.127677,0.0456765,0.00140372,36.6699092088197,Sp,0.197149842549891,0.110714412985451,0.269537160173538,0.25494607186864,0.001,Ps
43,-118.5,9.64075,0.380479,0.13698,0.05931,1,Ps,9.87387,0.159199,0.0445211,0.00115623,35.1899851252913,Sp,0.230785825533219,0.112750809312164,0.349503338820961,0.274121870391097,0.001,Ps
43.25,-118.5,9.76644,0.319884,0.173055,0.0769488,1,Ps,9.49393,0.158862,0.0465298,0.00261229,23.4300373846036,Sp,0.183143339279319,0.118862813043551,0.397628037006081,0.291974822767918,0.001,Ps
43.5,-118.5,9.74828,0.376503,0.170993,0.0816711,1,Ps,9.46679,0.126669,0.0462828,0.00372007,16.8402380407416,Sp,0.203301092508613,0.117167280391671,0.418905356857155,0.307392110030971,0.001,Ps
43.75,-118.5,9.77252,0.303762,0.13348,0.0831061,1,Ps,9.72795,0.156971,0.0375549,0.00430215,30.9298466468299,Sp,0.253995095085619,0.111474309066845,0.449228751488734,0.321203953643955,0.001,Ps
44,-118.5,9.86739,0.367291,0.117859,0.0762919,1,Ps,9.88974,0.814458,0.0341532,0.00405412,40.1800495899294,Sp,0.241602120432419,0.110224518245149,0.440032951282576,0.321577457574374,0.001,Ps
44.25,-118.5,9.71346,0.429441,0.13482,0.0804269,1,Ps,12.1241,0.718251,0.0275732,0.00325944,27.6899748226139,Sp,0.163718604125819,0.112306681043287,0.350936496610774,0.280790669889338,0.001,Ps
44.5,-118.5,9.66849,0.500393,0.134787,0.0712799,1,Ps,11.9832,0.594133,0.028608,0.00357372,1.28021820022965,Sp,0.115759889881602,0.0992929971922517,0.262008460363946,0.261840969195827,0.001,Ps
44.75,-118.5,9.71763,0.429979,0.110024,0.0540023,1,Ps,10.9974,0.0936146,0.0334541,0.00435057,30.4600595101854,Sp,0.131719065407226,0.106453005683329,0.322688816841889,0.284197070488375,0.001,Ps
45,-118.5,10.2551,0.428834,0.0839708,0.0528226,1,Ps,10.9799,0.0621114,0.0348318,0.00298251,30.3700347152207,Sp,0.168596783139331,0.10449446429734,0.391379462707671,0.32376548379177,0.001,Ps
33,-118.25,6.64647,0.286518,0.121488,0.05265,1,Ps,12.7049,0.159094,0.0319841,0.00437846,14.3503368400708,Sp,0.581252378492556,0.123703583520921,0.713405525392207,0.394272007636243,0.001,Ps
33.25,-118.25,6.82472,0.307004,0.0972037,0.0429239,1,Ps,12.795,0.223849,0.0279171,0.00349856,12.9598687724117,Sp,0.421008126721755,0.110555209158606,0.431568678910803,0.271871987333331,0.001,Ps
33.5,-118.25,7.15715,0.373231,0.101377,0.0415224,1,Ps,12.4688,0.224762,0.0293777,0.00244206,18.3401289313136,Sp,0.383253592496491,0.110369139373406,0.439936155913978,0.26738493095732,0.001,Ps
33.75,-118.25,7.8437,0.440297,0.184662,0.0544273,1,Ps,12.4447,0.0962267,0.0362867,0.00387784,26.8503471427482,Sp,0.384999916587975,0.120655587326482,0.664136056412536,0.346265705696536,0.001,Ps
34,-118.25,8.28994,0.378382,0.131986,0.0598429,1,Ps,12.31,0.0947504,0.0417907,0.00243463,17.869843977447,Sp,0.296382284437234,0.105907770189176,0.352688318467579,0.22104333385124,0.001,Ps
34.25,-118.25,8.40355,0.32316,0.108687,0.0614147,1,Ps,12.0579,0.187296,0.0395699,0.00332963,14.0693904020752,Sp,0.270515026743038,0.10407886175077,0.27318097335995,0.205123203339188,0.001,Ps
34.5,-118.25,8.62592,0.440983,0.112882,0.0573362,1,Ps,11.8626,0.218118,0.0341916,0.00160447,24.0802624551766,Sp,0.300060878444229,0.100230946670731,0.216131903702205,0.159979056260476,0.001,Ps
34.75,-118.25,8.61646,0.510299,0.0981162,0.0553492,1,Ps,11.6561,0.127473,0.0333361,0.00126395,27.7700846875715,Sp,0.172965365384291,0.105390095199067,0.20367268219854,0.180496788907589,0.001,Ps
35,-118.25,8.74874,0.44956,0.0918722,0.0534914,1,Ps,11.5859,0.128957,0.0295799,0.00155062,39.7299256151059,Sp,0.175342443888979,0.104098677430992,0.199013663636435,0.169929898273165,0.001,Ps
35.25,-118.25,9.04627,0.381507,0.116193,0.052603,1,Ps,11.5863,0.0969186,0.0286828,0.0013873,29.6301594567788,Sp,0.296496237216932,0.097217693254223,0.201214873329155,0.122696097446781,0.001,Ps
35.5,-118.25,9.45671,0.50645,0.148837,0.050541,1,Ps,11.6289,0.225464,0.026347,0.00203044,36.749450294682,Sp,0.290398974577441,0.101228674673245,0.320960088109896,0.170567496311647,0.001,Ps
35.75,-118.25,9.83616,0.573311,0.124748,0.0414164,1,Ps,11.9468,0.319428,0.0254529,0.00087219,25,Sp,0.327912613488746,0.102680540950276,0.370797601882067,0.166530651010153,0.001,Ps
36,-118.25,9.85313,0.508874,0.113032,0.0446181,1,Ps,12.0571,0.191034,0.0282927,0.00232568,35.0900247949647,Sp,0.515177589898151,0.104246010782803,0.44529181428305,0.146494806425185,0.001,Ps
36.25,-118.25,9.73184,0.519133,0.113465,0.0503662,1,Ps,11.5359,0.222621,0.0302439,0.00254031,34.0802624551766,Sp,0.344525525026019,0.106125247312913,0.428776351388157,0.195791153607621,0.001,Ps
36.5,-118.25,9.64655,0.525088,0.111026,0.0543908,1,Ps,11.3587,0.253911,0.0320013,0.00377872,25.7396879548939,Sp,0.212405485572828,0.106303050365557,0.349379153363825,0.262492067208159,0.001,Ps
36.75,-118.25,10.2606,0.582555,0.117376,0.0452578,1,Ps,11.2056,0.537145,0.0358476,0.00412113,33.5097657740139,Sp,0.252439040156212,0.104491124096788,0.376417104578052,0.27067048936937,0.001,Ps
37,-118.25,10.6442,0.575605,0.18733,0.0566107,1,Ps,10.8285,0.505251,0.0347519,0.00336922,21.749450294682,Sp,0.171839915697208,0.100246830947842,0.278449512190195,0.299143715845522,0.001,Ps
37.25,-118.25,10.822,0.451948,0.160579,0.0610102,1,Ps,11.2558,0.567633,0.0283875,0.00396132,37.4002441443503,Sp,0.182898802725254,0.102752878042942,0.312632904249988,0.344916256829576,0.001,Ps
37.5,-118.25,11.0339,0.387079,0.12846,0.0596763,1,Ps,11.8995,0.535773,0.0231038,0.00188712,49.7299256151059,Sp,0.268807319350659,0.104543755648196,0.376658293963493,0.358070978404082,0.001,Ps
37.75,-118.25,11.0423,0.4556,0.146635,0.0701109,1,Ps,11.6187,0.755488,0.0222281,0.00260448,27.7798689709345,Sp,0.282368430954173,0.104222509582572,0.410197114351917,0.394925116198423,0.001,Ps
38,-118.25,10.9921,0.51224,0.159311,0.0653777,1,Ps,11.663,0.628125,0.0239858,0.00409501,18.7895815222703,Sp,0.326236675375918,0.103961922798898,0.464163437830222,0.44422415818508,0.001,Ps
38.25,-118.25,10.9626,0.380186,0.144922,0.0550992,1,Ps,10.518,0.877242,0.0253268,0.00482769,13.3297093156329,Sp,0.342545160012437,0.102636567620826,0.41518385076591,0.417302225361021,0.001,Ps
38.5,-118.25,10.9524,0.446138,0.138429,0.0505435,1,Ps,9.84381,1.25128,0.0220291,0.00486995,14.5940243526199,Sp,0.308232361434659,0.104836779435154,0.420992886684748,0.410071957621511,0.001,Ps
38.75,-118.25,10.508,0.433905,0.112585,0.0480545,1,Ps,13.048,0.566596,0.0220291,0.00218755,12.0940243526199,Sp,0.256130857758106,0.113222143495733,0.469907974558248,0.435419164122312,0.001,Ps
39,-118.25,10.5261,0.50044,0.105102,0.0473269,1,Ps,13.4139,1.19819,0.0262785,0.00635076,5.73968795489395,Sp,0.292494994699781,0.114371138872096,0.466861670433785,0.400064453392219,0.001,Ps
39.25,-118.25,10.5119,0.630062,0.0911515,0.0477059,1,Ps,10.6004,1.26906,0.0417339,0.0140667,18.5206378271153,Sp,0.605602529820998,0.112337630442448,0.520800671609334,0.308367692806495,0.001,Ps
39.5,-118.25,10.1279,0.692774,0.0799113,0.0507341,1,Ps,10.7721,0.3498,0.0510511,0.00796604,20.6496631599292,Sp,0.873109846240341,0.108534545997998,0.548852558127818,0.367497952146245,0.001,Ps
39.75,-118.25,9.78338,0.571577,0.0791583,0.0518107,1,Ps,11.4338,0.638348,0.0412287,0.00867673,17.389372091249,Sp,0.821764267883519,0.103881208975846,0.461875138543676,0.349624776313417,0.001,Ps
40,-118.25,9.58997,0.552321,0.0919103,0.0548188,1,Ps,11.4109,0.543529,0.0280837,0.00473708,42.6897943875175,Sp,0.567510519747739,0.104060263493989,0.463285180444394,0.277986206255134,0.001,Ps
40.25,-118.25,9.81747,0.4209,0.0625976,0.0426934,1,Ps,10.6613,0.54354,0.0330673,0.00908585,38.5097657740139,Sp,0.313553997134211,0.104955307916334,0.402173026929592,0.298593273784414,0.001,Ps
40.5,-118.25,9.62109,0.30588,0.0914355,0.0549432,1,Ps,10.1807,0.22364,0.0404861,0.00746461,27.0401312275883,Sp,0.290968208568414,0.104642364378711,0.389553989559362,0.3195008458714,0.001,Ps
40.75,-118.25,9.89252,0.427729,0.0951829,0.0493305,1,Ps,10.2262,0.764922,0.0349014,0.0060318,30,Sp,0.201744641952822,0.110366610062018,0.36399936183225,0.360181810318664,0.001,Ps
41,-118.25,9.63218,0.490704,0.105318,0.0584634,1,Ps,10.7979,0.92223,0.0351989,0.00493846,22.8492374294348,Sp,0.25023105211948,0.106714081075162,0.38393377115569,0.350256798686846,0.001,Ps
41.25,-118.25,9.63791,0.678813,0.109584,0.0508543,1,Ps,11.4323,0.317438,0.040961,0.00363783,18.3297093156329,Sp,0.227700402623437,0.110380261826628,0.383385380125004,0.385963829500745,0.001,Ps
41.5,-118.25,9.92709,0.746097,0.110774,0.0462546,1,Ps,11.4932,0.380782,0.0411592,0.00370289,4.5303864300002,Sp,0.18632297476749,0.115570488863771,0.348185249909411,0.38830245819083,0.001,Ps
41.75,-118.25,9.98123,0.748186,0.09889,0.0355254,1,Ps,10.6122,0.636251,0.0376024,0.00343555,32.9392690928511,Sp,0.272921284411616,0.106851801594405,0.418264417183655,0.372610821704711,0.001,Ps
42,-118.25,10.0355,0.808007,0.0921415,0.0320608,1,Ps,10.6167,0.223326,0.0403821,0.00315239,42.9598687724117,Sp,0.358448679545471,0.103832782967687,0.470850100484129,0.344462744829272,0.001,Ps
42.25,-118.25,10.0206,0.80852,0.0682817,0.0298249,1,Ps,10.7813,0.128051,0.0425527,0.00225352,45,Sp,0.39120084098454,0.102587916319639,0.495237913461722,0.307217200884111,0.001,Ps
42.5,-118.25,9.52446,0.633515,0.0945355,0.0344134,1,Ps,10.6741,0.288486,0.0451887,0.00194909,38.6995567273056,Sp,0.240740334959623,0.106958693928815,0.350122983433408,0.279981821542913,0.001,Ps
42.75,-118.25,9.08938,0.644708,0.10753,0.00812987,1,Ps,10.2218,0.223549,0.0467984,0.000964864,35.3698405432212,Sp,0.191683681440045,0.111414889248081,0.282785752819042,0.267346223424597,0.001,Ps
43,-118.25,9.5832,0.50725,0.12183,0.0504854,1,Ps,9.88821,0.1908,0.044322,0.00251386,29.8199504100706,Sp,0.198883815529013,0.112132765622778,0.329046692253124,0.275561339822582,0.001,Ps
43.25,-118.25,9.69861,0.377106,0.156834,0.0800769,1,Ps,9.74775,0.253472,0.0413343,0.00408416,23.699549858854,Sp,0.182746018491278,0.115502303264058,0.382550844405694,0.288410905151224,0.001,Ps
43.5,-118.25,9.68166,0.308273,0.157559,0.084833,1,Ps,9.72291,0.283881,0.0384011,0.00512431,26.9501064326236,Sp,0.188084796258192,0.114296536306906,0.393544464920113,0.298685811180151,0.001,Ps
43.75,-118.25,9.74129,0.369701,0.138312,0.0832497,1,Ps,9.77813,0.187639,0.0349041,0.00367741,19.7993438620584,Sp,0.19655542085249,0.111213829190972,0.406454894603966,0.31619688632678,0.001,Ps
44,-118.25,9.73159,0.434019,0.133606,0.081046,1,Ps,9.94758,0.530762,0.0335959,0.00238304,27.3102056124825,Sp,0.182201856449954,0.110416911340686,0.391151260965916,0.310191295543726,0.001,Ps
44.25,-118.25,9.69309,0.312477,0.132436,0.0776265,1,Ps,11.3039,0.685901,0.0314355,0.00154059,45.3698405432212,Sp,0.14310990670724,0.11290518015099,0.337168281381634,0.278831743183899,0.001,Ps
44.5,-118.25,9.62027,0.431084,0.115047,0.0643415,1,Ps,11.5425,0.405952,0.0309803,0.00195417,32.9598687724117,Sp,0.125782602272181,0.103523318176212,0.30171446476434,0.272890488559093,0.001,Ps
44.75,-118.25,9.81159,0.493635,0.0921484,0.0506292,1,Ps,10.9796,0.156298,0.0347045,0.00387629,35.3698405432212,Sp,0.135875300694636,0.107922869774375,0.347386280935504,0.293197766388699,0.001,Ps
45,-118.25,10.249,0.430112,0.0855812,0.0532604,1,Ps,10.863,0.124672,0.0384866,0.00236673,28.9902376602119,Sp,0.168866403853029,0.104954200564278,0.410680539807466,0.334701487708192,0.001,Ps
33,-118,6.94785,0.35404,0.128882,0.0378159,1,Ps,12.4733,0.127216,0.0410579,0.00574401,24.3499553645234,Sp,0.390426970960524,0.119481585595386,0.634185879962471,0.305225519255706,0.001,Ps
33.25,-118,6.9567,0.303714,0.10713,0.0339837,1,Ps,12.4777,0.159899,0.0330833,0.00445039,32.1299687190051,Sp,0.339819932159457,0.113044994024376,0.499294508371664,0.263476561231405,0.001,Ps
33.5,-118,7.35993,0.309631,0.113264,0.0382305,1,Ps,12.2845,0.128446,0.0304021,0.00171742,19.0798809796292,Sp,0.304326972100353,0.114915952448825,0.513858215264789,0.292610575246545,0.001,Ps
33.75,-118,7.79436,0.375968,0.156205,0.056091,1,Ps,12.2782,0.128164,0.0331326,0.0042646,28.1597619592584,Sp,0.321047539986412,0.121922674149075,0.628509648102211,0.354627630177301,0.001,Ps
34,-118,8.63336,0.311852,0.144392,0.0558419,1,Ps,12.0498,0.189384,0.0411617,0.00288211,10.8300942254061,Sp,0.25106605618166,0.117332210092927,0.444617594779517,0.30537489214625,0.001,Ps
34.25,-118,9.05338,0.379803,0.145164,0.0511419,1,Ps,11.7799,0.218136,0.0392981,0.0028902,26.2001220721752,Sp,0.237828785034345,0.112102936485056,0.32810920348495,0.257771443723018,0.001,Ps
34.5,-118,9.02653,0.447746,0.140435,0.0618118,1,Ps,11.4886,0.186515,0.0356158,0.00144196,30,Sp,0.297219235465577,0.107646811694134,0.267965494090673,0.190116746595015,0.001,Ps
34.75,-118,8.68838,0.382841,0.104906,0.062825,1,Ps,11.3556,0.222015,0.0339057,0.00180905,40,Sp,0.147616497746349,0.11507169631981,0.229619235559581,0.19227583047998,0.001,Ps
35,-118,8.65896,0.639885,0.0991983,0.0611675,1,Ps,11.0817,0.224211,0.0317444,0.00238916,30.9201190203708,Sp,0.128347366377508,0.10522844004668,0.225857902368294,0.190171732441996,0.001,Ps
35.25,-118,8.93799,0.567799,0.157742,0.0630541,1,Ps,11.226,0.224894,0.0287841,0.00349062,28.7901503013657,Sp,0.192538603490843,0.10457236402784,0.239762673724938,0.187906649054826,0.001,Ps
35.5,-118,9.10084,0.437447,0.220836,0.0803599,1,Ps,11.4207,0.61063,0.0249857,0.00229096,33.4397718795144,Sp,0.159106567209361,0.112377895242521,0.350443203987308,0.263886761771453,0.001,Ps
35.75,-118,9.40057,0.448769,0.169432,0.0645588,1,Ps,11.96,0.672871,0.0250214,0.00186037,19.4399938963912,Sp,0.159365214036107,0.106436956547504,0.324322583138988,0.27633129220878,0.001,Ps
36,-118,9.40213,0.454092,0.149026,0.0711096,1,Ps,12.2264,0.255798,0.0285775,0.00298806,33.9799206493027,Sp,0.164485667624063,0.105345769380076,0.298942748187151,0.27910306722389,0.001,Ps
36.25,-118,9.50663,0.395143,0.136326,0.0741862,1,Ps,11.7664,0.606244,0.0284472,0.00364566,35.360112916762,Sp,0.118934040316199,0.0993335364823721,0.294248005112156,0.278272944865002,0.001,Ps
36.5,-118,9.38632,0.328299,0.126391,0.0633893,1,Ps,10.9373,0.923384,0.025679,0.00271698,29.9099752050353,Sp,0.11821750986323,0.0985713864146606,0.277861691458124,0.269631269489974,0.001,Ps
36.75,-118,10.3235,0.458589,0.151565,0.0684249,1,Ps,9.91719,0.728489,0.0310563,0.00389237,25.9201190203708,Sp,0.137116993326431,0.108586522480095,0.289879903063731,0.291641119251335,0.001,Ps
37,-118,10.6821,0.449979,0.18563,0.0683083,1,Ps,9.72096,0.505894,0.0320188,0.00263616,43.3497470845497,Sp,0.151591733137503,0.102473571028264,0.27574239903007,0.29690749318045,0.001,Ps
37.25,-118,10.7159,0.314072,0.160208,0.0648318,1,Ps,10.4364,0.78829,0.0255665,0.00329193,35.360112916762,Sp,0.174026303321363,0.104350539244955,0.310367328951996,0.3196357151072,0.001,Ps
37.5,-118,11.0359,0.385337,0.127952,0.0559403,1,Ps,11.2502,0.848633,0.0231779,0.00125975,49.7299256151059,Sp,0.2455219563284,0.105089222297471,0.366519057765685,0.322633760638256,0.001,Ps
37.75,-118,10.8897,0.321335,0.12447,0.0517307,1,Ps,12.3242,0.438526,0.021863,0.00251485,24.7675926267155,Sp,0.206026859371205,0.106863957300052,0.361765086562794,0.333083010561933,0.001,Ps
38,-118,10.5892,0.310666,0.123208,0.0465499,1,Ps,11.6751,0.844599,0.0244645,0.00336193,33.1498264238966,Sp,0.236710653997843,0.10425505873543,0.368548950110091,0.333620250831273,0.001,Ps
38.25,-118,10.7898,0.312486,0.131078,0.0428834,1,Ps,10.7307,0.843727,0.0256969,0.00375104,38.4397650110628,Sp,0.310203218060366,0.102614980876721,0.378048119648857,0.321213261847077,0.001,Ps
38.5,-118,10.7823,0.376686,0.125796,0.0428336,1,Ps,12.132,0.781165,0.0255085,0.00378736,19.5399404898146,Sp,0.293974615634957,0.104455892621292,0.392056541375425,0.337275245788823,0.001,Ps
38.75,-118,10.473,0.438233,0.101782,0.0420239,1,Ps,13.0833,0.408251,0.0297252,0.00517487,28.5198748760204,Sp,0.240561241135911,0.112802095195646,0.464969985419399,0.40569882133332,0.001,Ps
39,-118,10.4857,0.563317,0.0981757,0.0415676,1,Ps,13.2596,1.039,0.0282517,0.00458121,34.2698661049205,Sp,0.273150625519465,0.113133509960136,0.468201191017944,0.3810974577734,0.001,Ps
39.25,-118,10.4018,0.570181,0.0851287,0.0400565,1,Ps,10.5697,1.14082,0.0405189,0.0148043,10.9201190203708,Sp,0.521709480029884,0.108827612644181,0.480196298346059,0.322512058147396,0.001,Ps
39.5,-118,9.8453,0.631844,0.076399,0.0420114,1,Ps,10.678,0.095305,0.0497014,0.00947246,6.38017853055619,Sp,0.683870632630325,0.106221387066235,0.477667672670652,0.329803435554675,0.001,Ps
39.75,-118,9.68676,0.572007,0.075342,0.0447453,1,Ps,10.6209,0.414804,0.0384774,0.00920611,16.5602349889372,Sp,0.732232207930639,0.102510347306596,0.428248180575566,0.309605157421646,0.001,Ps
40,-118,9.68746,0.617058,0.0855182,0.0443073,1,Ps,11.1607,1.24549,0.0274417,0.00332705,40.1800495899294,Sp,0.514423108787439,0.104984659117716,0.441242481790652,0.302496600030213,0.001,Ps
40.25,-118,9.8173,0.54317,0.0628496,0.0365132,1,Ps,9.88053,1.5349,0.0298709,0.00522698,29.7102693217365,Sp,0.313562025211912,0.105037910178355,0.401917856801844,0.323541412180746,0.001,Ps
40.5,-118,9.60946,0.485739,0.0828003,0.0447464,1,Ps,9.67264,1.27905,0.0350029,0.00348118,15.5099223713523,Sp,0.283888343966976,0.104984840077796,0.386339591514695,0.332268825574387,0.001,Ps
40.75,-118,9.99711,0.483416,0.0841602,0.0396176,1,Ps,10.7429,1.56347,0.0282553,0.00250942,13.6761527679189,Sp,0.199047002214976,0.1093470176095,0.359386574482345,0.361879561318112,0.001,Ps
41,-118,9.72926,0.546333,0.0878086,0.0445212,1,Ps,12.0757,1.24042,0.0294921,0.00270052,43.5297966744791,Sp,0.248227131195232,0.106635823027714,0.380536288690066,0.348124740467043,0.001,Ps
41.25,-118,9.6217,0.746028,0.0969898,0.0428398,1,Ps,11.5589,0.349341,0.0389699,0.00831913,20.5600061036088,Sp,0.263022694739634,0.109171395893411,0.419026690813946,0.392207781726058,0.001,Ps
41.5,-118,9.76411,0.876209,0.0965711,0.0397019,1,Ps,11.366,0.793219,0.0469279,0.00763322,13.7098462644085,Sp,0.252001570606332,0.110792475811285,0.412566066532885,0.412497434973345,0.001,Ps
41.75,-118,10.1574,0.874108,0.0977163,0.0323912,1,Ps,9.87322,0.794573,0.049288,0.00748432,35.4600595101854,Sp,0.307285152138357,0.107724498704476,0.452751110815105,0.382706226848055,0.001,Ps
42,-118,10.2653,0.933461,0.107699,0.0298971,1,Ps,10.3749,0.414024,0.0470381,0.00530062,35.9201190203708,Sp,0.379294169893351,0.104263219483529,0.47932643577043,0.37400749537904,0.001,Ps
42.25,-118,10.0169,0.873521,0.0822241,0.0241343,1,Ps,10.9691,0.191785,0.0433708,0.00267563,37.7700846875715,Sp,0.375172329841006,0.103426609207982,0.479842085235921,0.33899729189051,0.001,Ps
42.5,-118,9.59551,0.755209,0.0807598,0.030426,1,Ps,10.9223,0.224275,0.0428361,0.00206837,44.4499156948499,Sp,0.240999779573318,0.108857909880489,0.37097451630281,0.299004322255922,0.001,Ps
42.75,-118,9.51416,0.691172,0.0784502,0.0341609,1,Ps,10.5344,0.223594,0.0438726,0.00271316,35.2800030518044,Sp,0.181692468149587,0.1164640426697,0.319263715864105,0.288033390689457,0.001,Ps
43,-118,9.64413,0.569675,0.113801,0.0511239,1,Ps,10.2613,0.222554,0.0417028,0.00353631,39.6299652847793,Sp,0.225733487247619,0.111026037015441,0.365842158544083,0.293690928475313,0.001,Ps
43.25,-118,9.7302,0.432934,0.132499,0.0773647,1,Ps,10.0958,0.189757,0.0363497,0.0017596,30,Sp,0.293705312968405,0.110261813777133,0.437808299382791,0.287684400470921,0.001,Ps
43.5,-118,9.73666,0.373574,0.139927,0.0815669,1,Ps,10.2022,0.157321,0.0350927,0.00265662,29.9099752050353,Sp,0.268043244024594,0.110448542413591,0.432698038873624,0.298325158588411,0.001,Ps
43.75,-118,9.60742,0.427338,0.148416,0.0848932,1,Ps,9.99207,0.187156,0.0300715,0.00375642,29.9000534065766,Sp,0.178241646264402,0.112437199113092,0.382173175648803,0.299407507060862,0.001,Ps
44,-118,9.62608,0.368015,0.157717,0.0860344,1,Ps,10.3289,0.435685,0.0298991,0.00468846,7.8503818560771,Sp,0.134336509366843,0.108403707708644,0.327462681388833,0.283146493229581,0.001,Ps
44.25,-118,9.5611,0.551555,0.133736,0.0762978,1,Ps,11.2496,0.404278,0.0311638,0.00231384,30.9201190203708,Sp,0.137340317959321,0.109893654049245,0.334583698204616,0.276345909828131,0.001,Ps
