lat,lon,ttMoho,ttMohostd,dvMoho,dvMohostd,breadthMoho,typeMoho,ttLAB,ttLABstd,ampLAB,ampLABstd,breadthLAB,typeLAB
44.5,-114,10.9912,0.681563,0.0933044,0.041398,1,Ps,11.8961,0.657535,0.0366784,0.00712056,31.4702033255209,Sp
44.75,-114,10.7149,0.678832,0.109665,0.0446846,1,Ps,11.3578,0.689717,0.0426924,0.00499757,20.6303883421073,Sp
45,-114,10.3706,0.682504,0.10729,0.0497997,1,Ps,11.194,0.533174,0.0428682,0.00369882,35.8300942254061,Sp
32.5,-113.75,7.91663,0.310002,0.152515,0.0960488,1,Ps,10.5406,0.346562,0.0459697,0.00526551,37.0401312275883,Sp
32.75,-113.75,7.68013,0.299659,0.208267,0.098995,1,Ps,10.5032,0.125931,0.051357,0.00250809,17.0498588540475,Sp
33,-113.75,7.88682,0.24407,0.144233,0.0881991,1,Ps,10.4479,0.12581,0.0518728,0.00309666,32.869843977447,Sp
33.25,-113.75,7.967,0.244297,0.107229,0.0763897,1,Ps,10.3834,0.283203,0.0492299,0.00441037,34.0802624551766,Sp
33.5,-113.75,8.25717,0.306961,0.116809,0.0735323,1,Ps,11.4445,0.441162,0.0473838,0.00427258,24.1691702973054,Sp
33.75,-113.75,8.4004,0.299674,0.107528,0.0630993,1,Ps,11.3325,0.158319,0.0511745,0.00639057,28.8904783703365,Sp
34,-113.75,8.47227,0.308904,0.120162,0.0727067,1,Ps,11.0164,0.222161,0.0500638,0.00272408,32.0401312275883,Sp
34.25,-113.75,8.31543,0.306178,0.144628,0.0888401,1,Ps,10.5917,0.127393,0.0493709,0.000957283,35.3698405432212,Sp
34.5,-113.75,8.37006,0.307647,0.122618,0.0867621,1,Ps,10.8076,0.287523,0.0485663,0.00185213,37.130156022553,Sp
34.75,-113.75,8.66805,0.316914,0.135053,0.0905815,1,Ps,11.5342,0.255963,0.0461533,0.00305734,35.3698405432212,Sp
35,-113.75,8.91449,0.252363,0.168036,0.102309,1,Ps,11.7235,0.319325,0.0409245,0.00571431,42.6897943875175,Sp
35.25,-113.75,9.31171,0.322208,0.172615,0.0925579,1,Ps,11.003,0.509791,0.0395219,0.00652683,39.0802624551766,Sp
35.5,-113.75,9.78288,0.322684,0.153896,0.0760459,1,Ps,10.7391,0.190611,0.0530235,0.00684608,27.0401312275883,Sp
35.75,-113.75,9.61241,0.313575,0.150527,0.0813898,1,Ps,10.7319,0.317614,0.0529707,0.00268108,35.180056458381,Sp
36,-113.75,9.83457,0.321711,0.138796,0.0789891,1,Ps,10.8143,0.381641,0.0456962,0.00607324,34.4403616350355,Sp
36.25,-113.75,10.5356,0.380328,0.089431,0.0350272,1,Ps,10.8568,0.858876,0.0376217,0.00431875,40.180056458381,Sp
36.5,-113.75,10.672,0.508133,0.0741488,0.0324171,1,Ps,12.4211,0.540134,0.044043,0.00610244,11.1898119297175,Sp
36.75,-113.75,10.6486,0.438749,0.0869362,0.0372228,1,Ps,12.5123,0.126974,0.0485611,0.00448254,23.8698786907759,Sp
37,-113.75,10.9199,0.566578,0.0861655,0.0385567,1,Ps,12.2369,0.285945,0.0441019,0.0040296,35.9197375448234,Sp
37.25,-113.75,10.9886,0.566407,0.0982455,0.0449538,1,Ps,12.0945,0.222889,0.0421666,0.00538152,15.7602807660029,Sp
37.5,-113.75,11.3309,0.491146,0.153282,0.0598751,1,Ps,12.3879,0.0957227,0.0322622,0.00565107,19.1702872501413,Sp
37.75,-113.75,11.3379,0.549143,0.143182,0.0682444,1,Ps,12.2176,0.254584,0.0251629,0.00355549,43.5206378271153,Sp
38,-113.75,11.2623,0.491426,0.148092,0.0782141,1,Ps,12.1383,0.444728,0.0238062,0.00566212,29.9100124002218,Sp
38.25,-113.75,11.0105,0.548154,0.162309,0.0782563,1,Ps,12.4676,0.412346,0.0348096,0.0105156,12.0401312275883,Sp
38.5,-113.75,10.6288,0.49817,0.143494,0.0821549,1,Ps,12.2129,0.221627,0.0421937,0.0075357,21.7700568426942,Sp
38.75,-113.75,10.2652,0.563692,0.122678,0.0569172,1,Ps,11.7475,0.571445,0.0376517,0.00724298,14.6301594567788,Sp
39,-113.75,10.2115,0.495248,0.114679,0.0427673,1,Ps,10.5796,1.11744,0.0301085,0.00442496,30.6507801127651,Sp
39.25,-113.75,9.56521,0.567433,0.110519,0.0578611,1,Ps,9.00033,0.640112,0.0300241,0.00307558,33.8796063172351,Sp
39.5,-113.75,9.14362,0.500517,0.110633,0.0644599,1,Ps,8.60163,0.480685,0.0348471,0.00372898,31.9501064326236,Sp
39.75,-113.75,9.27602,0.554399,0.104046,0.0573441,1,Ps,10.0614,2.557,0.0307232,0.00535938,26.4696345464256,Sp
40,-113.75,9.33309,0.548159,0.0847204,0.0499878,1,Ps,12.5341,1.46771,0.0291972,0.0069426,13.1399183623411,Sp
40.25,-113.75,9.19959,0.540946,0.0842846,0.0496329,1,Ps,10.8564,1.02166,0.0372844,0.00813694,39.6301594567788,Sp
40.5,-113.75,8.97771,0.548767,0.0900334,0.0533161,1,Ps,10.9723,0.414437,0.0413821,0.00360775,6.00976233978809,Sp
40.75,-113.75,8.72043,0.607578,0.0813296,0.0453831,1,Ps,10.5071,0.381419,0.0430059,0.00229554,47.0401312275883,Sp
41,-113.75,8.82645,0.548275,0.0799365,0.0418463,1,Ps,10.3515,0.761383,0.0376412,0.00560161,44.0802624551766,Sp
41.25,-113.75,9.29004,0.664131,0.0802762,0.0392963,1,Ps,12.0551,1.07506,0.0335288,0.00473205,14.6301594567788,Sp
41.5,-113.75,9.52746,0.608095,0.0620156,0.036196,1,Ps,12.19,0.0947318,0.0442265,0.00623967,7.86984397744697,Sp
41.75,-113.75,10.2248,0.551011,0.0821302,0.0491783,1,Ps,11.9991,0.220849,0.0489085,0.00878325,19.4295033188373,Sp
42,-113.75,11.1389,0.551035,0.104499,0.0448984,1,Ps,11.3769,0.630879,0.0428999,0.00735754,30,Sp
42.25,-113.75,11.1272,0.489332,0.112383,0.0561919,1,Ps,10.1931,0.347205,0.0415604,0.00392674,18.1496528572518,Sp
42.5,-113.75,11.2208,0.430469,0.121674,0.0746094,1,Ps,9.86428,0.695933,0.0364794,0.00480724,30.9197375448234,Sp
42.75,-113.75,11.2736,0.439491,0.117314,0.0729345,1,Ps,11.2533,0.734148,0.032954,0.00432538,17.2201876859693,Sp
43,-113.75,11.3598,0.4353,0.111044,0.0625762,1,Ps,11.2956,0.063982,0.0374999,0.00347114,8.69955672730564,Sp
43.25,-113.75,11.714,0.37813,0.114524,0.0511352,1,Ps,11.2632,0.255868,0.0344162,0.00378265,24.8102159151598,Sp
43.5,-113.75,11.5876,0.505774,0.0986642,0.0488269,1,Ps,11.0097,0.574319,0.025851,0.00460623,36.1203936827649,Sp
43.75,-113.75,10.9417,0.505531,0.0867955,0.0294718,1,Ps,11.054,0.50593,0.0240926,0.00257463,25.7602807660029,Sp
44,-113.75,10.8109,0.570926,0.0872304,0.0259464,1,Ps,11.5372,0.409121,0.0297149,0.00484275,7.77981918248226,Sp
44.25,-113.75,10.7068,0.562525,0.101497,0.0358251,1,Ps,12.0894,0.313881,0.0380933,0.00535579,14.7993438620584,Sp
44.5,-113.75,10.6001,0.558175,0.130217,0.0534416,1,Ps,12.3349,0.156763,0.0465108,0.00500287,13.5206240902121,Sp
44.75,-113.75,10.5838,0.567284,0.137802,0.0585921,1,Ps,12.4117,0.469555,0.0456711,0.00431793,7.04013122758831,Sp
45,-113.75,10.3706,0.554785,0.12217,0.0574505,1,Ps,11.1359,0.721177,0.0445382,0.00493969,32.9598687724117,Sp
32.5,-113.5,7.89301,0.243055,0.170434,0.0981559,1,Ps,10.9833,0.220685,0.0380163,0.00385013,21.4801388608827,Sp
32.75,-113.5,7.77414,0.243713,0.192192,0.0824648,1,Ps,10.761,0.157594,0.0488264,0.00371923,32.4099717708095,Sp
33,-113.5,7.98738,0.308735,0.140918,0.0850163,1,Ps,10.885,0.220343,0.0482358,0.00228644,3.04036698136835,Sp
33.25,-113.5,7.95331,0.301671,0.10833,0.0770412,1,Ps,10.8967,0.251661,0.0466886,0.00243574,30.6401159685664,Sp
33.5,-113.5,8.23323,0.307176,0.115575,0.073306,1,Ps,11.2391,0.251713,0.0519715,0.00454674,27.7897272440377,Sp
33.75,-113.5,8.40313,0.300036,0.111899,0.0668122,1,Ps,11.1141,0.22099,0.0574341,0.00250991,20.5401693751431,Sp
34,-113.5,8.46208,0.309601,0.120777,0.0721659,1,Ps,10.8647,0.22154,0.0529933,0.00456475,25.1800495899294,Sp
34.25,-113.5,8.42291,0.307162,0.138158,0.0872804,1,Ps,10.4506,0.127072,0.0494167,0.0018624,35,Sp
34.5,-113.5,8.47945,0.309487,0.126987,0.0847388,1,Ps,10.548,0.223369,0.0508852,0.00271317,25.6401091001148,Sp
34.75,-113.5,8.7567,0.251628,0.138068,0.0868942,1,Ps,11.2286,0.449009,0.049781,0.00396816,27.5900282291905,Sp
35,-113.5,9.16115,0.312753,0.170568,0.0868616,1,Ps,11.7032,0.25642,0.0542713,0.0106996,7.48034714085641,Sp
35.25,-113.5,9.57364,0.255462,0.177079,0.0821274,1,Ps,11.1739,0.287939,0.0587676,0.0127113,32.1299687190051,Sp
35.5,-113.5,9.88308,0.191283,0.151443,0.0775081,1,Ps,10.9063,0.223294,0.0549086,0.00672379,30.3700347152207,Sp
35.75,-113.5,9.84718,0.186727,0.145501,0.0899022,1,Ps,10.5553,0.509332,0.0534815,0.00298895,34.2599374380102,Sp
36,-113.5,10.0581,0.380619,0.138022,0.0795246,1,Ps,10.0979,0.477994,0.0481478,0.00670882,35.1800495899294,Sp
36.25,-113.5,11.1282,0.31698,0.108195,0.0367798,1,Ps,10.721,0.700608,0.0423862,0.00754869,46.4898527504387,Sp
36.5,-113.5,11.3518,0.440964,0.105953,0.0337645,1,Ps,12.0235,0.50904,0.052295,0.00730296,6.85017357610341,Sp
36.75,-113.5,11.121,0.564751,0.0841518,0.0384012,1,Ps,12.2427,0.190718,0.0546051,0.00220999,18.6902037079423,Sp
37,-113.5,11.0589,0.633858,0.0625498,0.0391299,1,Ps,12.1135,0.159287,0.0530396,0.00524701,25.5500843051501,Sp
37.25,-113.5,11.1236,0.563241,0.0831939,0.0443765,1,Ps,12.1746,0.127871,0.0359209,0.0078039,31.3899061570153,Sp
37.5,-113.5,11.4512,0.616303,0.137471,0.0582219,1,Ps,12.282,0.12817,0.0292472,0.00314419,44.2698661049205,Sp
37.75,-113.5,11.6134,0.550359,0.119614,0.0570194,1,Ps,12.1102,0.350254,0.0276692,0.00519671,46.6699092088197,Sp
38,-113.5,11.5998,0.559513,0.126511,0.0593721,1,Ps,11.6426,0.285687,0.0278634,0.00489324,40.6500446354766,Sp
38.25,-113.5,11.3814,0.681228,0.134119,0.0665002,1,Ps,11.6529,0.38074,0.0330738,0.00535529,36.3097962920577,Sp
38.5,-113.5,11.0623,0.626152,0.122997,0.059788,1,Ps,11.5478,0.317198,0.0372172,0.00343257,29.9099752050353,Sp
38.75,-113.5,10.1895,0.56866,0.109179,0.0549013,1,Ps,10.968,0.762876,0.0353502,0.0038376,32.1299687190051,Sp
39,-113.5,9.64984,0.508848,0.103803,0.0525285,1,Ps,9.09703,1.14825,0.0316685,0.00363459,39.089816514991,Sp
39.25,-113.5,9.45942,0.50285,0.10686,0.0533161,1,Ps,7.9727,0.448019,0.0324627,0.00397176,8.04036011291676,Sp
39.5,-113.5,9.29218,0.499666,0.107131,0.0608283,1,Ps,8.03225,0.288726,0.0358847,0.00611504,2.12024796099756,Sp
39.75,-113.5,9.29157,0.497229,0.103631,0.0598158,1,Ps,7.8942,1.8575,0.0379806,0.00832981,12.5899952951947,Sp
40,-113.5,9.11691,0.423911,0.0906303,0.05894,1,Ps,10.2951,2.01214,0.0227873,0.00267521,22.5606953434716,Sp
40.25,-113.5,9.11545,0.428384,0.0904834,0.0596966,1,Ps,10.2803,0.733627,0.028765,0.00564731,38.0500877393759,Sp
40.5,-113.5,8.90714,0.427652,0.0831992,0.0548069,1,Ps,11.0301,0.44587,0.0339978,0.00409134,29.089816514991,Sp
40.75,-113.5,8.60635,0.549295,0.0733884,0.032591,1,Ps,10.1099,0.540685,0.0379635,0.00427073,31.7500190737774,Sp
41,-113.5,8.59748,0.48589,0.0721175,0.0318736,1,Ps,10.0813,0.571325,0.0357202,0.00432979,44.3499553645233,Sp
41.25,-113.5,9.18186,0.6075,0.0670954,0.0343708,1,Ps,11.6518,1.26438,0.0333446,0.00349953,17.5900282291905,Sp
41.5,-113.5,9.37954,0.674991,0.0391942,0.0302859,1,Ps,11.9777,1.82915,0.0333609,0.00579315,15.9201190203708,Sp
41.75,-113.5,10.0914,0.669009,0.0757491,0.0457351,1,Ps,11.3382,1.22899,0.0305209,0.00713539,17.9501411459525,Sp
42,-113.5,10.8093,0.609376,0.102718,0.0557474,1,Ps,10.9109,0.377704,0.0302742,0.00520011,6.56022812048562,Sp
42.25,-113.5,10.9745,0.425276,0.112586,0.0616611,1,Ps,10.3126,0.440945,0.03554,0.00771636,40.2897306782635,Sp
42.5,-113.5,11.0897,0.429264,0.124188,0.0713634,1,Ps,9.85367,0.694509,0.0338378,0.00556404,21.8402380407416,Sp
42.75,-113.5,11.1688,0.431165,0.118919,0.0757938,1,Ps,11.2055,1.08658,0.0367956,0.00270154,19.9000534065766,Sp
43,-113.5,11.3713,0.434308,0.11188,0.0645978,1,Ps,11.261,0.609694,0.0367125,0.00218452,4.5399404898146,Sp
43.25,-113.5,11.8483,0.444084,0.123976,0.0526083,1,Ps,10.5856,0.609132,0.0359306,0.00350495,37.8700312809949,Sp
43.5,-113.5,11.5804,0.50461,0.109081,0.0517802,1,Ps,10.3213,0.831429,0.0318172,0.0057969,6.19019340526494,Sp
43.75,-113.5,11.0568,0.443589,0.0982109,0.0388698,1,Ps,10.6238,0.983183,0.0239198,0.00402027,38.6100938429847,Sp
44,-113.5,11.0026,0.502064,0.103757,0.0383511,1,Ps,11.8206,0.473497,0.0277838,0.00611927,9.99006446463818,Sp
44.25,-113.5,10.8228,0.435257,0.112813,0.0439842,1,Ps,12.1752,0.0944314,0.0393661,0.00397971,8.15003433279927,Sp
44.5,-113.5,10.5963,0.502631,0.153783,0.0574142,1,Ps,12.1584,0.157142,0.0424837,0.00299462,11.0200793506973,Sp
44.75,-113.5,10.5863,0.502238,0.154827,0.0613067,1,Ps,11.8553,0.344724,0.0434495,0.00260874,12.4099717708095,Sp
45,-113.5,10.6431,0.494559,0.132681,0.0581583,1,Ps,11.347,0.3447,0.0443035,0.00289874,34.6299652847793,Sp
32.5,-113.25,8.0166,0.30784,0.15215,0.0972628,1,Ps,11.0972,0.125913,0.0376787,0.00329328,18.250549705318,Sp
32.75,-113.25,8.14398,0.306347,0.137645,0.0970633,1,Ps,11.1094,0.157691,0.0442022,0.00650026,9.24944686045625,Sp
33,-113.25,7.98525,0.299791,0.129801,0.0831726,1,Ps,11.0529,0.220695,0.0463021,0.00322575,18.0705001153885,Sp
33.25,-113.25,8.08316,0.364664,0.113139,0.0741073,1,Ps,10.7358,0.283497,0.0465595,0.00243109,32.4099717708095,Sp
33.5,-113.25,8.23269,0.307446,0.116153,0.0732264,1,Ps,10.846,0.283178,0.052071,0.0034909,29.0802624551766,Sp
33.75,-113.25,8.43718,0.309819,0.116736,0.0685949,1,Ps,10.8375,0.157391,0.058244,0.0022303,30.9197375448234,Sp
34,-113.25,8.48923,0.311149,0.125213,0.0724306,1,Ps,10.8545,0.15773,0.0534026,0.00465917,30,Sp
34.25,-113.25,8.55496,0.308485,0.13386,0.0792166,1,Ps,10.4548,0.190008,0.0503397,0.00377067,37.5900282291905,Sp
34.5,-113.25,8.73634,0.252633,0.131271,0.0782404,1,Ps,10.3938,0.159109,0.0551455,0.00419189,30,Sp
34.75,-113.25,8.88266,0.311998,0.141429,0.085891,1,Ps,11.1065,0.385561,0.058696,0.00657386,35,Sp
35,-113.25,9.5805,0.324078,0.168257,0.0796331,1,Ps,11.4599,0.225493,0.0711355,0.00993189,22.9598687724117,Sp
35.25,-113.25,9.866,0.256463,0.179231,0.0788524,1,Ps,11.2962,0.225439,0.0766511,0.00727545,30,Sp
35.5,-113.25,10.1511,0.323923,0.146338,0.0737697,1,Ps,11.1037,0.321188,0.0654653,0.00780386,30.0900247949647,Sp
35.75,-113.25,10.1036,0.255373,0.137419,0.0767666,1,Ps,10.2053,0.415259,0.0574403,0.0056048,30.9197375448234,Sp
36,-113.25,10.2978,0.380245,0.129495,0.0671864,1,Ps,9.94066,0.733122,0.0481478,0.00735369,30.1800495899294,Sp
36.25,-113.25,11.2176,0.374495,0.114058,0.0324244,1,Ps,10.7883,0.699636,0.0465085,0.00817824,37.4099717708095,Sp
36.5,-113.25,11.4659,0.554138,0.123211,0.028687,1,Ps,11.676,0.507855,0.0575176,0.00322713,30.0900247949647,Sp
36.75,-113.25,11.2303,0.570977,0.0706018,0.0328861,1,Ps,11.884,0.158234,0.0552788,0.00264288,29.6301594567788,Sp
37,-113.25,10.9234,0.639391,0.0422484,0.0330829,1,Ps,12.0328,0.0953584,0.0507699,0.00474092,27.2201808175177,Sp
37.25,-113.25,11.0946,0.700037,0.0602058,0.0374016,1,Ps,12.2101,0.0958538,0.038541,0.00635611,37.2299153124285,Sp
37.5,-113.25,11.423,0.681736,0.105331,0.0497155,1,Ps,12.3224,0.0640993,0.0341009,0.00337764,40.0900247949647,Sp
37.75,-113.25,11.7513,0.620392,0.0939631,0.0480744,1,Ps,12.3513,0.287606,0.0372989,0.00468192,31.6594186312657,Sp
38,-113.25,11.6797,0.68261,0.116091,0.059164,1,Ps,11.888,0.382116,0.035144,0.00369918,32.6897943875175,Sp
38.25,-113.25,11.6164,0.63228,0.123377,0.0643004,1,Ps,11.5875,0.159163,0.0367104,0.00380306,20.1897840848402,Sp
38.5,-113.25,11.1556,0.564527,0.12427,0.0613912,1,Ps,11.397,0.12756,0.0411317,0.00266229,14.0802624551766,Sp
38.75,-113.25,9.98325,0.56814,0.116779,0.0547852,1,Ps,11.0031,0.414862,0.0383256,0.0051117,31.0997940032044,Sp
39,-113.25,9.42509,0.583459,0.107552,0.0648629,1,Ps,10.1506,1.56744,0.032053,0.00543907,25.0911417478006,Sp
39.25,-113.25,9.51023,0.446943,0.115116,0.0596585,1,Ps,7.69493,1.73191,0.0329407,0.00652289,16.5372293965823,Sp
39.5,-113.25,9.33753,0.501567,0.109963,0.0622174,1,Ps,8.21099,0.257309,0.0342127,0.00731745,0.18004958992943,Sp
39.75,-113.25,9.34078,0.499933,0.108523,0.0637789,1,Ps,8.17832,0.288606,0.0337442,0.00842232,19.7569600304824,Sp
40,-113.25,9.19388,0.368424,0.100323,0.0645633,1,Ps,10.5903,0.255459,0.0201328,0.00111293,21.0622647134774,Sp
40.25,-113.25,9.20627,0.366334,0.101014,0.0635777,1,Ps,10.5022,0.573548,0.0254062,0.00389579,11.3101777676051,Sp
40.5,-113.25,8.94969,0.300068,0.0815031,0.052806,1,Ps,11.0622,0.286265,0.0307386,0.00314987,7.04013122758831,Sp
40.75,-113.25,8.49013,0.36367,0.0705706,0.025668,1,Ps,10.3762,0.665826,0.0315316,0.00313133,27.0195315480278,Sp
41,-113.25,8.61501,0.486007,0.068202,0.0259505,1,Ps,10.0824,0.506088,0.0322652,0.00318952,41.0097623397881,Sp
41.25,-113.25,9.21274,0.61089,0.0594486,0.0297721,1,Ps,10.3698,0.819681,0.0322683,0.00229666,35.180056458381,Sp
41.5,-113.25,9.39769,0.73705,0.0354939,0.0265324,1,Ps,10.0026,1.35284,0.0296637,0.00343809,15.6496631599292,Sp
41.75,-113.25,10.2534,0.67578,0.0714834,0.0402704,1,Ps,11.1292,1.25175,0.0278115,0.00324033,45.9197375448234,Sp
42,-113.25,10.6588,0.609225,0.0993304,0.0525079,1,Ps,10.8663,0.312364,0.0287345,0.00413342,20.0900247949647,Sp
42.25,-113.25,10.9614,0.490255,0.108795,0.0591533,1,Ps,10.94,0.405996,0.0232773,0.00256321,15.3699907508341,Sp
42.5,-113.25,11.0828,0.494492,0.127931,0.0687078,1,Ps,8.91963,0.376989,0.0334211,0.00571034,4.71503976712144,Sp
42.75,-113.25,11.1906,0.496633,0.116566,0.0684073,1,Ps,9.13267,0.830108,0.0356955,0.00379828,9.26031891355764,Sp
43,-113.25,11.3815,0.435582,0.106083,0.0604131,1,Ps,10.4086,0.578866,0.0355767,0.00222374,28.7895815222703,Sp
43.25,-113.25,11.7008,0.438133,0.112441,0.0506941,1,Ps,10.1932,0.44973,0.0361495,0.00240497,24.0693904020752,Sp
43.5,-113.25,11.5574,0.439791,0.0988877,0.0524817,1,Ps,9.85561,1.63397,0.0324893,0.00676246,19.6399008201411,Sp
43.75,-113.25,11.1413,0.378354,0.0953456,0.0307397,1,Ps,12.3434,1.18426,0.0225408,0.00325503,18.1399252307927,Sp
44,-113.25,11.0842,0.502966,0.101439,0.0275885,1,Ps,12.1463,0.254901,0.026243,0.00545561,22.9806241040076,Sp
44.25,-113.25,11.0227,0.377104,0.109859,0.0376556,1,Ps,12.1945,0.126904,0.0335764,0.00624945,7.02925917448691,Sp
44.5,-113.25,10.7,0.37706,0.156709,0.042161,1,Ps,11.9641,0.221284,0.0402093,0.0045176,8.34057450028268,Sp
44.75,-113.25,10.6966,0.376496,0.156268,0.0466362,1,Ps,11.6645,0.219769,0.0435095,0.00149693,26.300450141146,Sp
45,-113.25,10.6331,0.428675,0.12693,0.0555523,1,Ps,11.6472,0.187959,0.045128,0.000994517,3.31996795227055,Sp
31.75,-113,7.68781,0.17822,0.201799,0.145635,1,Ps,10.4853,0.538367,0.0385771,0.0123151,13.3205607674394,Sp
32,-113,7.67956,0.188028,0.199516,0.1186,1,Ps,10.847,0.536574,0.0410901,0.00582128,42.979712369329,Sp
32.25,-113,7.81323,0.245221,0.184341,0.105675,1,Ps,11.1762,0.251686,0.0385933,0.00414081,22.9797055008774,Sp
32.5,-113,8.06625,0.244431,0.158507,0.106897,1,Ps,11.246,0.408692,0.031607,0.00530207,20.5500843051501,Sp
32.75,-113,8.49249,0.362656,0.109208,0.0740359,1,Ps,11.2671,1.0085,0.035003,0.00683952,20.4697871366445,Sp
33,-113,8.0239,0.302031,0.142957,0.0929211,1,Ps,10.4409,0.851954,0.0406099,0.00452626,35.9201190203708,Sp
33.25,-113,8.10258,0.30885,0.133539,0.0826857,1,Ps,10.4372,0.220755,0.0452061,0.00423512,28.6100938429847,Sp
33.5,-113,8.11091,0.301168,0.131243,0.0809323,1,Ps,10.5467,0.0945482,0.0503318,0.00360603,30.1800495899294,Sp
33.75,-113,8.45805,0.303593,0.127194,0.0717941,1,Ps,10.6052,0.157677,0.0541043,0.00230669,29.2599374380102,Sp
34,-113,8.63459,0.31132,0.130298,0.0742309,1,Ps,10.622,0.18952,0.0523379,0.00295352,39.5399404898146,Sp
34.25,-113,9.09888,0.317171,0.135404,0.0668106,1,Ps,10.3517,0.190081,0.0515661,0.0045088,32.5900282291905,Sp
34.5,-113,9.13862,0.321159,0.133234,0.0774412,1,Ps,10.4092,0.222656,0.0600547,0.00376166,30,Sp
34.75,-113,9.41569,0.252249,0.145898,0.070404,1,Ps,11.2432,0.38522,0.0653699,0.00458902,26.4898527504387,Sp
35,-113,9.84829,0.323638,0.164645,0.0827079,1,Ps,11.5461,0.12877,0.0728187,0.00518567,24.5399404898146,Sp
35.25,-113,10.0036,0.256256,0.177889,0.089545,1,Ps,11.5782,0.225379,0.0755209,0.00441796,25.9201190203708,Sp
35.5,-113,10.1429,0.314789,0.140708,0.080871,1,Ps,11.183,0.353548,0.0692164,0.00492634,30,Sp
35.75,-113,10.3632,0.254334,0.130523,0.0701289,1,Ps,10.8609,0.478906,0.0600002,0.00913819,25.360112916762,Sp
36,-113,10.5472,0.437523,0.119635,0.065619,1,Ps,11.5076,0.859343,0.0443721,0.00649916,35.3700347152207,Sp
36.25,-113,11.2193,0.43308,0.110888,0.0366741,1,Ps,11.6939,0.761907,0.0529728,0.00738999,32.6899748226139,Sp
36.5,-113,11.4745,0.496459,0.117622,0.0308686,1,Ps,11.5945,0.221624,0.0542544,0.0039514,34.0798809796292,Sp
36.75,-113,11.2187,0.57112,0.0659065,0.0322247,1,Ps,11.6906,0.126073,0.0498046,0.00357147,33.6100938429847,Sp
37,-113,10.7833,0.703549,0.0373412,0.0315466,1,Ps,11.968,0.189903,0.0465172,0.00331218,34.2599305695586,Sp
37.25,-113,11.0781,0.701567,0.050784,0.0336771,1,Ps,12.3575,0.127375,0.036693,0.00474959,30.6401159685664,Sp
37.5,-113,11.5482,0.817743,0.088845,0.0455803,1,Ps,12.5462,0.351908,0.0347881,0.00338153,39.3499553645233,Sp
37.75,-113,11.8862,0.686834,0.0888448,0.0464175,1,Ps,12.844,0.320192,0.04033,0.00313445,15.9201190203708,Sp
38,-113,11.8445,0.818346,0.11295,0.0576152,1,Ps,12.333,0.319578,0.0388021,0.00242445,20.4600595101854,Sp
38.25,-113,11.7522,0.704157,0.121619,0.0607942,1,Ps,11.8495,0.192053,0.0408952,0.00251342,10.6498435950256,Sp
38.5,-113,11.2517,0.568164,0.124032,0.0597513,1,Ps,11.6554,0.224267,0.0430916,0.00112334,19.9000396696735,Sp
38.75,-113,9.9773,0.574368,0.120736,0.0649544,1,Ps,11.2463,0.287771,0.0397837,0.00499295,42.1299687190051,Sp
39,-113,9.45979,0.517086,0.115887,0.075894,1,Ps,11.2238,0.513064,0.0294136,0.00667506,34.0798809796292,Sp
39.25,-113,9.43913,0.451382,0.120824,0.0728528,1,Ps,12.1763,0.225568,0.020998,0.000243141,17.8523262467538,Sp
39.5,-113,9.36613,0.376082,0.11135,0.0659663,1,Ps,8.43894,0.096601,0.025511,0.00573828,7.35999503987202,Sp
39.75,-113,9.37047,0.315783,0.110615,0.068045,1,Ps,8.52992,0.192424,0.0288242,0.00532451,16.6298786942684,Sp
40,-113,9.24026,0.493205,0.106646,0.068206,1,Ps,8.7133,0.223688,0.0247557,0.00432574,15.3674351900237,Sp
40.25,-113,9.26529,0.309577,0.111991,0.0664523,1,Ps,8.81983,1.21187,0.0247557,0.00410396,33.9702067597467,Sp
40.5,-113,9.04563,0.487086,0.0808867,0.0549415,1,Ps,10.0852,1.05003,0.0283851,0.00382538,1.66018845081216,Sp
40.75,-113,8.52211,0.364261,0.0663025,0.0299617,1,Ps,9.44337,0.75971,0.0305502,0.00416518,36.6699092088197,Sp
41,-113,8.65576,0.486787,0.0612166,0.0290407,1,Ps,9.53608,0.6307,0.0327289,0.00387912,40.0999603303265,Sp
41.25,-113,9.12239,0.615088,0.0490249,0.0261459,1,Ps,10.3719,0.345396,0.0339091,0.00353562,39.0798809796292,Sp
41.5,-113,9.45738,0.676394,0.038343,0.0235343,1,Ps,10.5735,1.15899,0.0352401,0.00420349,34.6399008201411,Sp
41.75,-113,10.2784,0.613088,0.0663598,0.0370339,1,Ps,11.4015,0.872587,0.0311602,0.0040048,21.2802319371328,Sp
42,-113,10.8008,0.609226,0.0946631,0.0543362,1,Ps,10.4428,0.903042,0.0309495,0.00519109,1.01014381533551,Sp
42.25,-113,10.9674,0.489743,0.105021,0.0564582,1,Ps,9.21381,0.718088,0.0242247,0.00388361,10.6732899296885,Sp
42.5,-113,11.0975,0.493934,0.127387,0.0677127,1,Ps,9.19357,0.0940003,0.0319861,0.00598898,1.59005168800492,Sp
42.75,-113,11.2281,0.495162,0.113386,0.0676044,1,Ps,9.51899,0.476988,0.0319861,0.00461759,6.10017547875181,Sp
43,-113,11.3993,0.438375,0.10919,0.0663305,1,Ps,10.228,0.256197,0.0334437,0.00260312,2.77029259647421,Sp
